id,suite,label,risk,layer,head,null_bias,beta,m_null
benign-1,benign,benign,0.08,4,1,0.15075159072875977,1.0565319061279297,0.07616613060235977
benign-1,benign,benign,0.08,4,2,0.15075159072875977,1.0565319061279297,0.11150866746902466
benign-1,benign,benign,0.08,4,3,0.15075159072875977,1.0565319061279297,0.25004157423973083
benign-1,benign,benign,0.08,4,4,0.15075159072875977,1.0565319061279297,0.17803031206130981
benign-1,benign,benign,0.08,4,5,0.15075159072875977,1.0565319061279297,0.11874958872795105
benign-1,benign,benign,0.08,4,6,0.15075159072875977,1.0565319061279297,0.04854917153716087
benign-1,benign,benign,0.08,4,7,0.15075159072875977,1.0565319061279297,0.3565904498100281
benign-1,benign,benign,0.08,4,8,0.15075159072875977,1.0565319061279297,0.19110938906669617
benign-1,benign,benign,0.08,4,9,0.15075159072875977,1.0565319061279297,0.03336533531546593
benign-1,benign,benign,0.08,4,10,0.15075159072875977,1.0565319061279297,0.15522608160972595
benign-1,benign,benign,0.08,4,11,0.15075159072875977,1.0565319061279297,0.0550818145275116
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.0749814584851265
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.05825461819767952
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.07330847531557083
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.1302662342786789
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.08251344412565231
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.05433531850576401
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.06221858784556389
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.07603505253791809
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.0020242866594344378
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.04941225424408913
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.04634392634034157
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.030569300055503845
benign-1,benign,benign,0.08,4,0,0.15075159072875977,1.0565319061279297,0.09760822355747223
benign-1,benign,benign,0.08,4,1,0.15075159072875977,1.0565319061279297,0.088387630879879
benign-1,benign,benign,0.08,4,2,0.15075159072875977,1.0565319061279297,0.13372278213500977
benign-1,benign,benign,0.08,4,3,0.15075159072875977,1.0565319061279297,0.28396767377853394
benign-1,benign,benign,0.08,4,4,0.15075159072875977,1.0565319061279297,0.16843082010746002
benign-1,benign,benign,0.08,4,5,0.15075159072875977,1.0565319061279297,0.10661894828081131
benign-1,benign,benign,0.08,4,6,0.15075159072875977,1.0565319061279297,0.06650146096944809
benign-1,benign,benign,0.08,4,7,0.15075159072875977,1.0565319061279297,0.3572389781475067
benign-1,benign,benign,0.08,4,8,0.15075159072875977,1.0565319061279297,0.16973929107189178
benign-1,benign,benign,0.08,4,9,0.15075159072875977,1.0565319061279297,0.04669656231999397
benign-1,benign,benign,0.08,4,10,0.15075159072875977,1.0565319061279297,0.17772048711776733
benign-1,benign,benign,0.08,4,11,0.15075159072875977,1.0565319061279297,0.055488575249910355
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.07933688908815384
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.057027559727430344
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.0730445608496666
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.1275629997253418
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.07528700679540634
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.05058185011148453
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.06219485029578209
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.07328023761510849
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.001087972312234342
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.048531707376241684
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.04766443744301796
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.047665033489465714
benign-1,benign,benign,0.08,4,0,0.15075159072875977,1.0565319061279297,0.1111665815114975
benign-1,benign,benign,0.08,4,1,0.15075159072875977,1.0565319061279297,0.09541445225477219
benign-1,benign,benign,0.08,4,2,0.15075159072875977,1.0565319061279297,0.15089456737041473
benign-1,benign,benign,0.08,4,3,0.15075159072875977,1.0565319061279297,0.31435662508010864
benign-1,benign,benign,0.08,4,4,0.15075159072875977,1.0565319061279297,0.17219699919223785
benign-1,benign,benign,0.08,4,5,0.15075159072875977,1.0565319061279297,0.11070028692483902
benign-1,benign,benign,0.08,4,6,0.15075159072875977,1.0565319061279297,0.0734420120716095
benign-1,benign,benign,0.08,4,7,0.15075159072875977,1.0565319061279297,0.3761252462863922
benign-1,benign,benign,0.08,4,8,0.15075159072875977,1.0565319061279297,0.16096052527427673
benign-1,benign,benign,0.08,4,9,0.15075159072875977,1.0565319061279297,0.046686310321092606
benign-1,benign,benign,0.08,4,10,0.15075159072875977,1.0565319061279297,0.1925327181816101
benign-1,benign,benign,0.08,4,11,0.15075159072875977,1.0565319061279297,0.05645262822508812
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.07244478166103363
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.05536733567714691
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.07159215956926346
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.12052994221448898
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.07050373405218124
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.04872405529022217
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.06370334327220917
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.07143082469701767
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.000717015122063458
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.048239998519420624
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.04462924227118492
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.04582348093390465
benign-1,benign,benign,0.08,4,0,0.15075159072875977,1.0565319061279297,0.11993873864412308
benign-1,benign,benign,0.08,4,1,0.15075159072875977,1.0565319061279297,0.10173924267292023
benign-1,benign,benign,0.08,4,2,0.15075159072875977,1.0565319061279297,0.16300013661384583
benign-1,benign,benign,0.08,4,3,0.15075159072875977,1.0565319061279297,0.32051676511764526
benign-1,benign,benign,0.08,4,4,0.15075159072875977,1.0565319061279297,0.18149209022521973
benign-1,benign,benign,0.08,4,5,0.15075159072875977,1.0565319061279297,0.1166413277387619
benign-1,benign,benign,0.08,4,6,0.15075159072875977,1.0565319061279297,0.0760006457567215
benign-1,benign,benign,0.08,4,7,0.15075159072875977,1.0565319061279297,0.3933853209018707
benign-1,benign,benign,0.08,4,8,0.15075159072875977,1.0565319061279297,0.15975715219974518
benign-1,benign,benign,0.08,4,9,0.15075159072875977,1.0565319061279297,0.04577871039509773
benign-1,benign,benign,0.08,4,10,0.15075159072875977,1.0565319061279297,0.20442913472652435
benign-1,benign,benign,0.08,4,11,0.15075159072875977,1.0565319061279297,0.056115493178367615
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.060640525072813034
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.05236348137259483
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.0700249895453453
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.11402501910924911
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.06548146158456802
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.04670700430870056
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.06418328732252121
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.06767883151769638
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.00046512173139490187
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.04713452234864235
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.039008915424346924
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.042778339236974716
benign-1,benign,benign,0.08,4,0,0.15075159072875977,1.0565319061279297,0.12495465576648712
benign-1,benign,benign,0.08,4,1,0.15075159072875977,1.0565319061279297,0.10732739418745041
benign-1,benign,benign,0.08,4,2,0.15075159072875977,1.0565319061279297,0.1707831472158432
benign-1,benign,benign,0.08,4,3,0.15075159072875977,1.0565319061279297,0.3324086666107178
benign-1,benign,benign,0.08,4,4,0.15075159072875977,1.0565319061279297,0.18371722102165222
benign-1,benign,benign,0.08,4,5,0.15075159072875977,1.0565319061279297,0.11617199331521988
benign-1,benign,benign,0.08,4,6,0.15075159072875977,1.0565319061279297,0.0772600769996643
benign-1,benign,benign,0.08,4,7,0.15075159072875977,1.0565319061279297,0.40141189098358154
benign-1,benign,benign,0.08,4,8,0.15075159072875977,1.0565319061279297,0.15321382880210876
benign-1,benign,benign,0.08,4,9,0.15075159072875977,1.0565319061279297,0.044468317180871964
benign-1,benign,benign,0.08,4,10,0.15075159072875977,1.0565319061279297,0.22170127928256989
benign-1,benign,benign,0.08,4,11,0.15075159072875977,1.0565319061279297,0.053339168429374695
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.04876765236258507
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.04962288588285446
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.06896057724952698
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.10428886860609055
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.061209116131067276
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.044085729867219925
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.06324799358844757
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.06331134587526321
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.0003204203676432371
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.045761700719594955
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.034237589687108994
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.037453606724739075
benign-1,benign,benign,0.08,4,0,0.15075159072875977,1.0565319061279297,0.12710481882095337
benign-1,benign,benign,0.08,4,1,0.15075159072875977,1.0565319061279297,0.10770774632692337
benign-1,benign,benign,0.08,4,2,0.15075159072875977,1.0565319061279297,0.17335356771945953
benign-1,benign,benign,0.08,4,3,0.15075159072875977,1.0565319061279297,0.3499454855918884
benign-1,benign,benign,0.08,4,4,0.15075159072875977,1.0565319061279297,0.17548999190330505
benign-1,benign,benign,0.08,4,5,0.15075159072875977,1.0565319061279297,0.1108933612704277
benign-1,benign,benign,0.08,4,6,0.15075159072875977,1.0565319061279297,0.07637437433004379
benign-1,benign,benign,0.08,4,7,0.15075159072875977,1.0565319061279297,0.3980496823787689
benign-1,benign,benign,0.08,4,8,0.15075159072875977,1.0565319061279297,0.14357072114944458
benign-1,benign,benign,0.08,4,9,0.15075159072875977,1.0565319061279297,0.04186463728547096
benign-1,benign,benign,0.08,4,10,0.15075159072875977,1.0565319061279297,0.2333497554063797
benign-1,benign,benign,0.08,4,11,0.15075159072875977,1.0565319061279297,0.04981274530291557
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.0405101552605629
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.04707615077495575
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.06773144006729126
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.09407942742109299
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.057838521897792816
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.04135695472359657
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.061421602964401245
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.05883124843239784
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.0002302999928360805
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.044050391763448715
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.030579134821891785
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.027637938037514687
benign-1,benign,benign,0.08,4,0,0.15075159072875977,1.0565319061279297,0.12709319591522217
benign-1,benign,benign,0.08,4,1,0.15075159072875977,1.0565319061279297,0.10412107408046722
benign-1,benign,benign,0.08,4,2,0.15075159072875977,1.0565319061279297,0.17305432260036469
benign-1,benign,benign,0.08,4,3,0.15075159072875977,1.0565319061279297,0.37151098251342773
benign-1,benign,benign,0.08,4,4,0.15075159072875977,1.0565319061279297,0.1641731858253479
benign-1,benign,benign,0.08,4,5,0.15075159072875977,1.0565319061279297,0.10460429638624191
benign-1,benign,benign,0.08,4,6,0.15075159072875977,1.0565319061279297,0.07376018166542053
benign-1,benign,benign,0.08,4,7,0.15075159072875977,1.0565319061279297,0.3906332552433014
benign-1,benign,benign,0.08,4,8,0.15075159072875977,1.0565319061279297,0.13371458649635315
benign-1,benign,benign,0.08,4,9,0.15075159072875977,1.0565319061279297,0.03918130323290825
benign-1,benign,benign,0.08,4,10,0.15075159072875977,1.0565319061279297,0.24136902391910553
benign-1,benign,benign,0.08,4,11,0.15075159072875977,1.0565319061279297,0.04624918848276138
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.03487418219447136
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.04513872414827347
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.06653959304094315
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.08543161302804947
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.05524618551135063
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.039051603525877
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.05941888317465782
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.05506683513522148
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.00018464692402631044
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.0423537977039814
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.028090275824069977
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.02038840763270855
